code,v02,v03,v04,v05,v06,v07,v08,v09,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26
733,,,,,,,,,,,-10.00,,,,,,,,,,,,,,
733,,,,,,,,,,,,,,,,,,,,3.33,,,,,
733,,,,,,,,,,,,6.67,,,,,,,,,,,,,0.00
733,,,,,,,,,,,,,,,,,,,,,,,,,
733,,,,,,,,,,,,,,75.00,-28.57,,,,,9.09,-2.78,,,,
733,,,,,,,,,,,,,,-10.00,11.11,,,,,,,,,,
733,,,,,,,,,,,,,,,,0.00,,,7.14,,,,,,
733,,,,,,,,,,,,,,-16.31,22.06,,,,,,,,,,
733,,,,,,,,,,,,,,86.67,,,,,,,,,,,
733,,,,,,,,,,,,,,,100.00,33.33,-31.25,,,,,,,,
733,,,,,,,,,,,,,,,,0.00,0.00,50.00,,,,,,,
733,,,,,,,,,,,,,,,,,14.62,-6.71,7.91,-16.67,9.60,2.19,42.86,12.50,-2.22
733,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,
733,,,,,,,,,,,,,,,,,,33.33,-25.00,0.00,0.00,0.00,26.67,189.47,
733,,,,,,,,,,,,,,,,,,14.81,,,,,,,
733,,,,,,,,,,,,,,,,,,,0.00,-33.33,-10.00,0.00,-44.44,13.33,105.88
733,,,,,,,,,,,,,,,,,,,,11.11,5.00,0.00,0.00,-4.76,-1.00
733,,,,,,,,,,,,,,,,,,,,,,,33.33,2.50,19.51
733,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,
733,,,,,,,,,,,,,,,,,,,,,80.00,-44.44,-2.00,-28.57,-31.43
733,,,,,,,,,,,,,,,,,,,,,,100.00,,,
733,,,,,,,,,,,,,,,,,,,,,,-11.76,0.00,,
733,,,,,,,,,,,,,,,,,,,,,,0.00,-4.00,0.00,0.00
733,,,,,,,,,,,,,,,,,,,,,,,120.00,,
733,,,,,,,,,,,,,,,,,,,,,,,,-28.57,
733,,,,,,,,,,,,,,,,,,,,,,,,116.00,
733,,,,,,,,,,,,,,,,,,,,,,,,,-35.48
826,-28.57,40.00,28.57,-20.00,18.06,,,,,,,,,,,,,,,,,,,,
826,-8.33,0.00,27.27,7.14,,,,,,,,,,,,,,,,,,,,,
826,-20.00,,,,,,,,,,,33.33,-10.00,11.11,,,,,,,,,,,
826,33.33,50.00,,,0.00,0.00,30.00,0.00,7.69,28.57,,,,,,20.00,-27.78,-7.69,25.00,0.00,13.33,29.41,-13.64,,
826,17.02,0.00,18.18,-7.69,,,,,,,,,,,,,,,,,0.00,,,,
826,8.70,,,,,,,,,,,,,,,,,,,,,,,,
826,2.94,7.14,-6.67,7.14,0.00,,,,,,,,,,,,,,,,,,,,
826,20.00,,,,,,,,,,,,,,,,,,,,,,,,
826,11.11,20.00,-16.67,20.00,0.00,0.00,8.33,23.08,0.00,0.00,12.50,,,,,,,,,,,,,,
826,2.94,,,,,,,,,,,,,,,,,,,,,,,,
826,33.33,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,2.22,10.87,10.78,2.65,-13.79,23.00,12.20,-27.54,,,,,,,,,,,,
826,27.27,0.00,64.29,,,,,,,,,,,,,,,,,,,,,,
826,-25.00,0.00,5.56,-15.79,,,,,,,,,,,,,,,,,,,,,
826,-12.50,-4.29,-2.99,-15.38,0.00,45.45,,,,,,,,,,,,,,,,,,,
826,-4.00,,,,,,,,,,,,,,,,,,,,,,,,
826,30.77,17.65,,,-4.00,,,,,,,,,,,,,,,,,,,,
826,0.00,,,,,,,,,,,,,,,,,,,,,,,,
826,6.67,12.50,,,-30.77,64.44,-2.03,3.45,,,,,,,,,,,,,,,,,
826,-21.26,20.00,-4.17,-4.35,18.18,,,,,,,,,,,,,,,,,,,,
826,4.29,9.59,12.50,14.44,-2.91,8.00,11.11,0.00,,,,,,,,,,,,,,,,,
826,29.03,-25.00,20.00,0.00,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,-50.00,,,,,,,,,,,,,,,,,,,,,,,,
826,87.50,,,-48.46,,,,,,,,,,,,,,,,,,,,,
826,60.00,,,,,,,,,,,,,,,,,,,,,,,,
826,20.00,8.33,15.38,0.00,-6.67,,,,,,,20.00,11.11,15.00,-14.35,,,,,,,,,,
826,-6.25,33.33,0.00,10.00,,,,,,,,,,,,,,,,,,,,,
826,-7.14,7.69,-2.86,10.29,6.67,12.50,0.00,,,,,,,,,,,,,,,,,,
826,-15.38,0.00,36.36,,,,,,,,,,,,,,,,,,,,,,
826,-7.14,0.00,,,,,,,,,,,,,,,,,,,,,,,
826,40.00,,,,,,,,,,,,,,,,,,,,,,,,
826,5.71,,,,,,,,,,,,,,,,,,,,,,,25.00,
826,19.05,0.00,8.00,14.81,-24.73,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,16.67,71.43,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,15.94,85.00,0.00,-39.19,,,,,,,,,,,,,,,
826,,,28.57,55.56,-21.43,24.55,0.73,14.49,-3.80,,,,,,,,,,,,,,,,
826,16.67,-14.29,-16.67,70.00,-5.88,1.25,48.15,-33.33,0.00,12.50,,,,,,,,,,,,,,,
826,,0.00,46.67,,,,,,,,,,2.86,,,,,,,,,,,,
826,,-12.50,,,,,,,,25.00,13.33,-5.88,,,,,,,,,,,,,0.00
826,,25.00,6.67,-12.50,7.14,,,,,,,,,,,,,,,,,,,,
826,,-10.58,12.90,,,,,,,,,,,,,,,,,,,,,,
826,,0.00,,,,,0.00,,,,,,,,,,,,,,,,,,
826,,41.67,,,96.00,,,,,,,,,,,,,,,,,,,,
826,,24.00,-3.23,,,,,,,,,,,,,,,,,,,,,,
826,,-7.69,25.00,10.00,,,,,,,,,,,,,0.00,-50.00,,,,,,,
826,,-12.50,,,,,,,,,,,,,,,,,,,,,,,
826,,,28.57,,,,,,,,,,,,,,,,,,,,,,
826,,,15.38,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,-17.60,,,,,
826,,,33.33,,,,,,,,,,-12.31,49.12,,,,,,,,,,,
826,,,0.00,7.14,,,,,,,,,,,,,,,,,,,,,
826,,,,,,-16.67,92.00,-16.67,,,,,,,,,,,,,,,,,
826,,,30.00,7.69,14.29,-5.00,18.42,,,,,,,,,,,,,,,15.00,10.87,-7.84,-2.13
826,,,,,,-16.00,,,8.33,0.00,23.08,-6.25,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,0.00,,,,
826,,,,,10.00,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,20.00,0.00,0.00,66.67,-25.00,53.33,8.70,20.00,,,,,,,,,,,,,
826,,,,,-11.11,,,,,,,,,,,,,,,,,,,,
826,,,,,,-20.00,56.25,0.00,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,-55.56,25.00,,,,,,,,,34.00,-10.45,50.00,-5.56,0.00,0.00,35.29,4.35,4.17,0.00
826,,,,,,-47.50,19.05,,,,,,,,,,,,,,,,,,
826,,,,,,-30.00,19.05,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,18.18,,,,,,,,,,
826,,,,,,,,-16.08,58.33,9.47,-23.08,12.50,27.78,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,20.00,0.00,0.00,41.67,,,,
826,,,,,,,,,-16.67,0.00,0.00,0.00,50.00,,,,,,,,,,,,
826,,,,,,,,,50.00,-17.95,12.50,5.56,36.84,-3.85,-8.00,8.70,6.40,9.02,-3.45,,,,,,
826,,,,,,,,,,-12.50,,,,,,,,,,,,,,,
826,,,,,,,,,,,,0.00,15.00,-17.39,31.58,4.00,-3.85,0.00,20.00,16.67,14.29,0.00,12.50,-30.00,11.11
826,,,,,,,,,,,,,,,,,,,,0.00,0.00,-20.00,0.00,-2.50,0.00
826,,,,,,,,,,,16.67,257.14,,,,,,,,,,,,,
826,,,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,
826,,,,,,,,,,,,62.50,,,,,,,,,,,,,
826,,,,,,,,,,,,-46.15,,,14.29,-12.50,,,,,-20.00,25.00,,,
826,,,,,,,,,,,,-45.45,0.00,,,,,,,,,,,,
826,,,,,,,,,,,,,-2.30,5.88,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,-10.00,,,,14.29,0.00,0.00,0.00,12.50
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,40.00,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,30.00,
826,,,,,,,,,,,,,,,,,,,,,-13.21,,,,
826,,,,,,,,,,,,,,,,,,,,,0.00,,,0.00,
826,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,20.00,,,,18.92
826,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,
826,,,,,,,,,,,,,,,,,,,,,,,,10.00,-6.06
826,,,,,,,,,,,,,,,,,,,,,,,,11.76,0.00
826,,,,,,,,,,,,,,,,,,,,,,,,,275.00
713,,,,,0.00,,,,,,,,,,,,,,,,,,,,
713,150.00,20.00,-20.00,,,,,,,,,,,,,,,,,,,,,,
713,20.00,11.11,,,,,,25.00,,,,,,,,,,,,,,,,,
713,-50.00,,,,,,,,,,,,,,,,,,,,,,,,
713,100.00,-12.50,,,,,,,,,,44.44,0.00,-42.31,,,,,,,,,,,
713,25.00,0.00,,,,,,-37.50,20.00,25.00,0.00,,,,,,,,,,,,,,
713,,,-27.78,-7.69,25.00,,,,,,,,,,-25.00,6.67,20.00,-37.50,25.00,0.00,0.00,6.67,0.00,0.00,0.00
713,-55.00,11.11,-50.00,100.00,-60.00,150.00,50.00,-53.33,,,,,,,,,,,,,,,,,
713,-15.00,-11.76,,,,,,,,,,,,,,,,,,,,,,,
713,-25.00,-37.50,66.67,-32.00,,,,,,,,,,,,,,,,,,,,,
713,-32.43,-30.00,,,,,,,,,,,,,,,,,,,,-11.76,0.00,-13.33,30.77
713,,,,,42.86,,,,,25.00,20.00,,,,,,,,,,,,,,
713,-7.41,,,50.00,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,-10.64,-8.33,,,,,,,,,,,,,,
713,-50.00,50.00,100.00,-50.00,166.67,0.00,,,,,,,,,,,,,,,,,,,
713,-41.67,,,,,,,,,,,,,,,,,,,,,,,,
713,-41.67,-42.86,150.00,100.00,70.00,,,,,,,,,,,,,,,,,,,,
713,-50.00,150.00,-10.00,66.67,-33.33,-20.00,25.00,0.00,80.00,-16.67,-33.33,50.00,0.00,0.00,-33.33,0.00,0.00,80.00,-5.56,105.88,,,,,
713,120.00,,,,,,,,,,,,,,,,,,,,,,,,
713,-6.67,,,,,,,,,,,,,,,,,,,,,,,,
713,-60.00,,,,,,,,,,,,,,,,,,,,,,,,
713,200.00,-11.11,25.00,0.00,0.00,0.00,-20.00,25.00,0.00,-5.00,,,,,,,,,,,,,,,
713,-6.67,35.71,,,-5.88,21.88,2.56,,,20.00,,,16.67,-57.14,,,,,,,,,,,
713,29.41,-14.55,48.94,7.14,0.00,6.00,,,,,,,,,,,,,,,,,,,
713,-6.25,1.33,25.00,26.32,0.00,-16.67,40.00,,,,,-25.33,33.93,33.33,,,,,,,,,,,
713,,,,,,,,,-20.00,7.14,,,,,,,,,,,,,,,
713,-33.33,,,,,,,,,,,,,,,,,,,,,,,,
713,15.38,-34.67,32.65,7.69,-21.43,45.45,,,,,,,,,,,,,,,,,,,
713,,,,,,-50.00,-60.00,,,,,,,,,,,,,,,,,,
713,-11.76,-33.33,100.00,-50.00,,,,0.00,-21.88,66.67,-22.00,2.56,-25.00,-33.33,50.00,0.00,0.00,33.33,0.00,0.00,25.00,-28.00,66.67,-50.00,33.33
713,2.80,-4.55,,,,,,,,,,,,,,,,,,,,,,,
713,,,-18.18,66.67,-33.33,,,,,,,,,,,,,,,,,,,,
713,0.00,-16.67,20.00,25.00,0.00,33.33,-5.00,-21.05,,,,,,,,,,,,,,,,,
713,5.63,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,,-53.85,,,
713,-40.00,66.67,0.00,-20.00,25.00,29.00,-6.98,33.33,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,,,,,
713,,-35.71,,,,,,,,,,,,,,,,,,,,,,,
713,,,,-28.57,100.00,100.00,,,,,,,,,,,,,,,,,,,
713,,50.00,0.00,-66.67,,,,,,,,,,,,,,,,,,,,,
713,,80.00,,,0.00,42.86,-16.00,,,,,,,,,,,,,,,,,,
713,,200.00,11.11,,,,,,,,,,,,,,,,,,,,,,
713,,0.00,,,,64.44,,,,,,,,,,,,,,,,,,,
713,,-25.00,,,,,,,,,,,,,,,,,,,,,,,
713,,12.50,44.44,-23.08,0.00,32.00,51.52,-50.00,60.00,25.00,,,275.00,60.00,,,,,,,,-14.29,0.00,0.00,-3.33
713,,,70.00,-11.76,,,20.00,-16.67,20.00,8.33,-23.08,50.00,,,,,,,,0.00,-20.00,-33.33,,,
713,,,,,25.00,,,,,,,,,,,,,,,,,,,,
713,,,-37.50,180.00,-28.57,0.00,,,,,,,,,,,,,,,,,,,
713,,,25.00,60.00,25.00,-28.00,38.89,33.33,0.00,0.00,0.00,0.00,0.00,50.00,0.00,-16.67,0.00,-20.00,50.00,33.33,50.00,-16.67,-40.00,66.67,10.00
713,,,,100.00,0.00,-10.00,-33.33,50.00,-22.22,28.57,,,,,,,,,,,,,,,
713,,,,52.78,-63.64,50.00,-33.33,0.00,40.00,-10.71,12.00,,,,,,,,,,,,,,
713,,,,3.45,66.67,,,,,,,,,,,,,,,,,,,,
713,,,,12.50,11.11,17.00,,,,,,,,,,,,,,,,,,,
713,,,,30.00,,,,,,,,,,,,,,,,,,,,,
713,,,,,50.00,-44.44,60.00,-37.50,92.00,-12.50,-40.48,12.00,78.57,60.00,-43.75,-6.67,78.57,53.33,-13.04,-50.00,28.00,,,,
713,,,,,11.58,,,,,,,,,,,,,,,,,,,,
713,,,,,,-1.00,,,,,,,,,,,,,,,,,,,
713,,,,,,20.00,8.33,7.69,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,100.00,0.00,-3.85,20.00,0.00
713,,,,,,,,,,,,,,,,,,,,,,,,-31.03,
713,,,,,,21.88,7.69,21.90,-10.16,,,270.00,,,,,,,,,,,,,
713,,,,,,,100.00,,,,,,,,,,,,,,,,,,
713,,,,,,,11.11,75.00,0.00,-62.86,53.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
713,,,,,,,80.00,-22.22,7.14,,,,,,,,33.33,10.00,,,,,,,
713,,,,,,,-17.09,137.11,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,33.33,-25.00,,,,,,,,,,
713,,,,,,,42.86,10.00,,,,,,,,,,,,,,,,,
713,,,,,,,-3.57,,,,,,,,,,,,,,,,,,
713,,,,,,,,-31.43,25.00,16.67,,,,,,,,,,,,,,,
713,,,,,,,,11.11,50.00,,,,,,,,,,,,0.00,0.00,,,
713,,,,,,,,-0.51,-3.55,31.58,20.00,-66.67,280.00,31.58,,,-10.00,,,,,-32.19,,,
713,,,,,,,,,71.43,,,-36.00,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,25.00,-20.00,,,,,,,
713,,,,,,,,,-29.41,-16.67,0.00,0.00,0.00,50.00,,,,,,,,,,,
713,,,,,,,,,16.67,15.71,-7.41,166.67,,,,,,,,,,,,,
713,,,,,,,,,,-70.00,614.29,-20.00,,,,,,,,,0.00,0.00,-20.00,,
713,,,,,,,,,,,,-62.50,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,,,-44.44,,
713,,,,,,,,,,,,172.00,83.82,,,,,,,,,,,,
713,,,,,,,,,,,,0.00,0.00,,,,20.83,3.45,33.33,55.00,,,,,
713,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,0.00,9.09,0.00,0.00,41.67,-11.76,13.33,5.88,
713,,,,,,,,,,,,0.00,31.58,,,,,,-20.00,,,,,,
713,,,,,,,,,,,,0.00,75.00,-37.14,,,,,,,,,,,
713,,,,,,,,,,,,,,,0.00,33.33,,,,,,,,,
713,,,,,,,,,,,,,35.14,6.67,-23.44,-20.41,,,,,,,,,
713,,,,,,,,,,,,,200.00,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,50.00,33.33,,,,
713,,,,,,,,,,,,,80.00,-62.96,150.00,0.00,0.00,20.00,-16.67,-40.00,86.67,,,,
713,,,,,,,,,,,,,,151.33,,,,,,,,,,,
713,,,,,,,,,,,,,,0.00,,,,,,,,,,,
713,,,,,,,,,,,,,,,56.25,-12.00,45.45,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,-16.67,,,,
713,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,166.67,,,,,,,,,
713,,,,,,,,,,,,,,,,-6.25,-16.67,,,,,,,,
713,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,
713,,,,,,,,,,,,,,,,0.00,11.76,-5.26,16.67,33.33,,,,,
713,,,,,,,,,,,,,,,,,252.94,,,,,,,,
713,,,,,,,,,,,,,,,,,,-16.67,0.00,0.00,,,,,
713,,,,,,,,,,,,,,,,,,76.47,,,,,,,
713,,,,,,,,,,,,,,,,,,,,-11.76,,,,,
713,,,,,,,,,,,,,,,,,,,94.44,,,,,,
713,,,,,,,,,,,,,,,,,,,0.00,,,,,191.67,-48.57
713,,,,,,,,,,,,,,,,,,,,25.00,-20.00,,,,
713,,,,,,,,,,,,,,,,,,,,7.50,,,,,
713,,,,,,,,,,,,,,,,,,,,100.00,,,,,
713,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,
713,,,,,,,,,,,,,,,,,,,,,-10.00,,,,
713,,,,,,,,,,,,,,,,,,,,,-33.33,,,,
713,,,,,,,,,,,,,,,,,,,,,,,11.32,-1.69,17.24
713,,,,,,,,,,,,,,,,,,,,,,,,-27.75,128.00
713,,,,,,,,,,,,,,,,,,,,,,,,-1.64,
153,58.00,-2.95,8.70,0.00,16.00,3.45,33.33,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,13.64,,,34.15,,,,-1.67,,,,
153,5.26,0.00,0.00,15.00,30.43,6.67,4.06,5.11,20.00,9.52,-6.52,27.91,,,,,,,,,,,,,
153,-21.05,46.67,-9.09,5.00,19.05,20.00,,,,,,,,,,,,,,9.38,,,,,
153,71.43,,,5.88,-11.11,15.62,,,,,,,,,,,,,,,,,,,
153,5.26,-15.00,5.88,50.00,7.41,27.24,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,-13.79,0.00,0.00,28.00,9.38,,,,,8.57,5.26,10.00,-2.27,0.00
153,13.64,,,,,,,14.29,7.50,-6.98,,,,,,,,,,,,,,,
153,,,,15.00,30.43,0.00,,,,,,,,,,,,,,,,,,,
153,-4.00,-50.00,,,,,,,,,,,,,,,,,,,,,,,
153,6.67,15.62,45.95,18.52,15.62,-3.24,3.35,14.86,-1.18,19.05,4.00,-3.85,-6.00,6.38,,,,,,,,,,,
153,69.23,-9.09,-25.00,66.67,20.00,-1.33,31.08,10.82,,,,,,,,,,,,,,,,,
153,-7.80,7.69,7.14,46.67,-45.45,62.50,15.38,24.44,-7.14,-11.54,,,,,,,,,,,,,,,
153,20.00,,,,45.00,,,,-6.67,,,,,,,,,,,,,,,-22.92,21.62
153,-4.35,-18.18,55.56,-10.71,8.00,18.52,,,,,,,,,,,,,,,,,,,
153,12.35,-5.76,11.11,,,26.40,4.43,21.21,-5.00,-1.32,,,,,,,,,,,,,,,
153,-2.70,19.44,13.49,,,50.00,,,-28.95,29.63,,,,,,,,,,,,,,,
153,-6.67,,,,,,,,,,,,,,,,,,,,,,,,
153,23.08,-6.25,80.00,18.52,-9.38,7.93,5.43,0.91,-0.90,15.45,-0.26,3.68,1.52,0.00,15.00,8.70,-10.00,,,,,,,-19.17,3.09
153,0.00,-72.00,14.29,,,,,,,,,,,,,,,,,,,,,,
153,5.00,-9.52,,,,,,,,,,,,,,,,,,,,,,,
153,0.00,28.67,3.63,-15.00,41.18,10.42,13.21,50.00,-4.44,-18.60,14.29,,,,,,,,,,,,,,
153,,,,20.00,10.00,39.39,-0.43,0.00,-1.75,4.44,,,,,,,,,,,,,,,
153,28.57,,,,,,,,,,,-40.00,-16.67,,,,,,,,,,,,
153,-1.96,10.00,22.73,3.70,35.71,13.16,4.65,0.00,0.00,13.33,-11.76,17.78,-22.64,21.95,,,,,,,,,,,
153,17.65,20.00,-8.33,59.09,-14.29,0.00,41.67,17.41,-18.84,35.80,-27.27,5.00,-4.76,-12.50,14.29,15.00,2.17,-39.36,,,,,,,
153,,0.00,30.00,15.38,,,,,0.00,17.85,0.00,-18.57,5.26,20.00,23.61,-10.11,,,,,,,,,
153,,25.00,-8.33,-36.36,,,,,,,,,,,,,,,,,,,,,
153,,,0.00,35.29,21.74,,,,,,,,,,,,,4.00,,,-18.75,,,,
153,,,50.00,13.33,,,30.50,-4.21,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,63.64,,,,,,,,,,,,,,,,,,,,,,
153,,,,56.25,,,,-28.08,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,5.26,14.00,7.46,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,7.07,4.00,1.92,13.21,-5.00
153,,,,,,45.50,,,,,,,,,,,4.17,,,-25.60,,,,,
153,,,,,,8.33,3.85,11.11,16.67,14.29,-5.00,-2.63,,,14.29,0.00,0.00,22.50,2.04,-10.00,22.22,-27.27,,,
153,,,,,,,,,,,,,,,,,340.00,,,,,,,,
153,,,,,,,-10.00,11.11,10.00,-9.09,50.00,-16.67,2.00,,,,,,,,-17.78,8.11,20.00,-29.17,47.06
153,,,,,,,21.21,,,,,,,,,,,,,,,,,,
153,,,,,,,,4.76,15.15,5.26,-10.00,,,,,,,,,,,,,,
153,,,,,,,,78.57,15.00,8.70,0.00,,,,,,,,,,,,,,
153,,,,,,,,0.00,0.00,10.00,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,7.41,-24.14,,,,,,,,,,
153,,,,,,,,,9.38,0.00,-14.29,33.33,-12.50,-22.86,11.11,10.00,9.09,0.00,-2.78,0.00,0.00,0.00,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,-25.00,41.67,-1.96,0.00,-8.00,21.74,,,-33.33,100.00,0.00,0.00,0.00,12.50,-4.44,-6.98
153,,,,,,,,,,,-20.00,,,,,,,,,,,,,,
153,,,,,,,,,,,,-3.85,12.50,16.67,29.52,-14.26,4.29,-28.12,32.72,7.41,8.51,-1.33,6.15,-19.49,-47.37
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,100.00,-10.00,-44.44,,,
153,,,,,,,,,,,,6.43,14.09,0.98,,,6.97,,,,17.54,,,,
153,,,,,,,,,,,,,5.00,,,-12.00,,,,0.00,,,,,
153,,,,,,,,,,,,,,,,220.00,0.00,25.00,-7.50,5.95,,,,,
153,,,,,,,,,,,,,,5.26,16.67,0.00,11.43,0.00,23.08,4.17,,,,,
153,,,,,,,,,,,,,,0.00,-16.67,0.00,0.00,0.00,80.00,,,,,,
153,,,,,,,,,,,,,,,20.00,0.00,33.33,-25.00,0.00,16.67,,,,,
153,,,,,,,,,,,,,,,,7.35,0.46,3.41,,,-19.77,65.22,-4.74,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,300.00,,,,,,,,,
153,,,,,,,,,,,,,,,,,,316.67,-24.00,,,,,,
153,,,,,,,,,,,,,,,,,,,,,26.67,-28.95,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,33.33,,
153,,,,,,,,,,,,,,,,,,,,0.00,-56.25,185.71,-20.00,0.00,87.50
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,-1.52,26.15,-2.44,-27.50,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,-10.61,,,,
153,,,,,,,,,,,,,,,,,,,,,-9.52,44.74,,,66.07
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,5.67,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,9.30,6.38,-20.00
153,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,0.00
292,-20.00,15.00,4.35,,,,,,,,,,,,,,,,,,,,,,
292,37.93,37.50,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,-3.03
292,0.00,30.00,15.38,20.00,11.11,10.00,13.64,0.00,20.00,-16.67,20.00,0.00,0.00,33.33,-12.50,14.29,-12.50,22.86,,,,,,,
292,13.33,41.18,-16.67,,,,,,,,,,,,,,,,,,,,,,
292,-20.00,,,,,0.00,60.00,-3.12,-25.81,30.43,0.00,,,,0.00,0.00,0.00,0.00,,,,,,,
292,-7.69,37.50,6.06,37.14,4.17,-2.00,0.00,-10.20,,,,,,,,,,,,,,,,,
292,12.24,9.09,0.00,,,,,,,,,,,,,,,,,,,,,,
292,15.00,0.00,8.70,32.00,6.06,11.43,-7.69,41.67,-3.92,-18.37,25.00,20.00,-16.67,20.00,-66.67,,,,,,,,,,
292,-5.71,,,,,,,,0.00,0.00,,,,,,,,,,,,,,,
292,-12.50,28.57,5.56,26.32,0.00,33.33,0.00,-6.25,-3.33,10.34,37.50,36.36,-50.00,,,,,,,,,,,,
292,-10.53,-21.18,49.25,50.00,-16.67,94.00,-3.09,-57.45,,,,,,,,,,,,,,,,,
292,-15.65,-7.22,55.56,-10.71,8.00,55.56,-5.24,15.58,682.61,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,
292,0.00,28.57,-11.11,,,38.89,,,,,,,,,,,,25.00,10.93,-3.85,,,,,
292,-15.38,,,,,,,,,,,,,,,,,,,,,,,,
292,,-13.75,160.87,-17.22,-32.89,30.00,,,,,,,,,,,,,,,,,,,
292,,-45.00,63.64,11.11,-40.00,66.67,,,,,,,,,,,,,,,,,,,
292,,,,,25.00,,,,,,,,,,,,,,,,,,,,
292,,,11.11,0.00,26.67,5.26,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,30.00,7.69,12.86,13.29,3.35,2.70,5.26,0.00,5.00,-4.76,0.00,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,0.00
292,,,,,,,,,,,,,,,,0.00,8.33,15.38,0.00,,,,,,
292,,,,,20.00,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,4.44,1.06,,,,,,,,,,,,,,,,,,
